[opm_only] 2.12M params  train/val=[160/40]  T=90 J=77  lambdas={'pos': 1.0, 'rot': 5.0, 'root': 1.0, 'fk': 0.5}
[opm_only] ep  40/60  train[tot=0.879 pos=0.154 rot=0.118 fk=0.139]  val[tot=0.970 pos=0.221 rot=0.111 fk=0.154]  t=110s
[opm_only] ep  41/60  train[tot=0.911 pos=0.141 rot=0.126 fk=0.128]  val[tot=0.775 pos=0.075 rot=0.113 fk=0.114]  t=113s
[opm_only] ep  42/60  train[tot=1.034 pos=0.222 rot=0.124 fk=0.174]  val[tot=0.818 pos=0.170 rot=0.104 fk=0.109]  t=116s
[opm_only] ep  43/60  train[tot=0.794 pos=0.122 rot=0.107 fk=0.137]  val[tot=0.654 pos=0.065 rot=0.093 fk=0.103]  t=119s
[opm_only] ep  44/60  train[tot=0.992 pos=0.193 rot=0.124 fk=0.159]  val[tot=0.835 pos=0.071 rot=0.129 fk=0.092]  t=121s
[opm_only] ep  45/60  train[tot=0.890 pos=0.150 rot=0.118 fk=0.128]  val[tot=1.000 pos=0.204 rot=0.117 fk=0.175]  t=124s
[opm_only] ep  46/60  train[tot=0.974 pos=0.226 rot=0.116 fk=0.153]  val[tot=0.713 pos=0.072 rot=0.104 fk=0.089]  t=126s
[opm_only] ep  47/60  train[tot=0.937 pos=0.173 rot=0.120 fk=0.143]  val[tot=0.846 pos=0.180 rot=0.097 fk=0.136]  t=129s
[opm_only] ep  48/60  train[tot=0.940 pos=0.193 rot=0.116 fk=0.145]  val[tot=1.051 pos=0.290 rot=0.103 fk=0.187]  t=131s
[opm_only] ep  49/60  train[tot=0.844 pos=0.123 rot=0.116 fk=0.122]  val[tot=1.052 pos=0.244 rot=0.117 fk=0.155]  t=134s
[opm_only] ep  50/60  train[tot=0.845 pos=0.128 rot=0.114 fk=0.132]  val[tot=0.802 pos=0.169 rot=0.092 fk=0.130]  t=137s
[opm_only] ep  51/60  train[tot=1.016 pos=0.270 rot=0.111 fk=0.157]  val[tot=0.894 pos=0.169 rot=0.110 fk=0.129]  t=139s
[opm_only] ep  52/60  train[tot=0.761 pos=0.132 rot=0.105 fk=0.094]  val[tot=1.070 pos=0.304 rot=0.102 fk=0.200]  t=142s
[opm_only] ep  53/60  train[tot=0.830 pos=0.194 rot=0.096 fk=0.144]  val[tot=1.145 pos=0.358 rot=0.103 fk=0.197]  t=145s
[opm_only] ep  54/60  train[tot=0.837 pos=0.150 rot=0.108 fk=0.129]  val[tot=1.087 pos=0.414 rot=0.099 fk=0.132]  t=148s
[opm_only] ep  55/60  train[tot=1.071 pos=0.296 rot=0.115 fk=0.167]  val[tot=0.728 pos=0.184 rot=0.073 fk=0.137]  t=151s
[opm_only] ep  56/60  train[tot=0.798 pos=0.135 rot=0.108 fk=0.120]  val[tot=1.003 pos=0.220 rot=0.118 fk=0.147]  t=154s
[opm_only] ep  57/60  train[tot=0.866 pos=0.204 rot=0.112 fk=0.095]  val[tot=0.678 pos=0.051 rot=0.104 fk=0.083]  t=157s
[opm_only] ep  58/60  train[tot=0.821 pos=0.170 rot=0.105 fk=0.113]  val[tot=1.010 pos=0.349 rot=0.091 fk=0.148]  t=159s
[opm_only] ep  59/60  train[tot=0.740 pos=0.084 rot=0.109 fk=0.096]  val[tot=0.865 pos=0.177 rot=0.102 fk=0.130]  t=162s
[opm_only] ep  60/60  train[tot=0.726 pos=0.053 rot=0.113 fk=0.091]  val[tot=1.064 pos=0.247 rot=0.120 fk=0.178]  t=165s

[opm_only] DONE in 165s  saved to runs/opm_only
