[full] 2.18M params  train/val=[160/40]  T=90 J=77  lambdas={'pos': 1.0, 'rot': 5.0, 'root': 1.0, 'fk': 0.5}
[full] ep  41/60  train[tot=0.996 pos=0.217 rot=0.129 fk=0.125]  val[tot=0.726 pos=0.138 rot=0.091 fk=0.102]  t=129s
[full] ep  42/60  train[tot=1.074 pos=0.311 rot=0.113 fk=0.173]  val[tot=1.061 pos=0.339 rot=0.094 fk=0.195]  t=132s
[full] ep  43/60  train[tot=0.874 pos=0.103 rot=0.132 fk=0.106]  val[tot=0.665 pos=0.074 rot=0.096 fk=0.120]  t=135s
[full] ep  44/60  train[tot=1.207 pos=0.230 rot=0.156 fk=0.181]  val[tot=0.807 pos=0.087 rot=0.121 fk=0.102]  t=138s
[full] ep  45/60  train[tot=1.004 pos=0.132 rot=0.146 fk=0.144]  val[tot=0.840 pos=0.081 rot=0.127 fk=0.128]  t=142s
[full] ep  46/60  train[tot=1.098 pos=0.227 rot=0.139 fk=0.166]  val[tot=0.926 pos=0.278 rot=0.088 fk=0.172]  t=145s
[full] ep  47/60  train[tot=0.891 pos=0.169 rot=0.114 fk=0.130]  val[tot=0.965 pos=0.299 rot=0.089 fk=0.172]  t=148s
[full] ep  48/60  train[tot=0.909 pos=0.196 rot=0.109 fk=0.142]  val[tot=0.961 pos=0.284 rot=0.098 fk=0.154]  t=151s
[full] ep  49/60  train[tot=0.783 pos=0.168 rot=0.101 fk=0.096]  val[tot=0.526 pos=0.099 rot=0.068 fk=0.081]  t=154s
[full] ep  50/60  train[tot=0.935 pos=0.252 rot=0.100 fk=0.156]  val[tot=0.914 pos=0.253 rot=0.096 fk=0.153]  t=157s
[full] ep  51/60  train[tot=0.965 pos=0.222 rot=0.115 fk=0.135]  val[tot=0.852 pos=0.159 rot=0.108 fk=0.092]  t=161s
[full] ep  52/60  train[tot=0.914 pos=0.219 rot=0.108 fk=0.120]  val[tot=0.667 pos=0.136 rot=0.081 fk=0.084]  t=164s
[full] ep  53/60  train[tot=0.855 pos=0.226 rot=0.097 fk=0.117]  val[tot=0.688 pos=0.079 rot=0.102 fk=0.080]  t=165s
[full] ep  54/60  train[tot=0.745 pos=0.102 rot=0.108 fk=0.084]  val[tot=0.902 pos=0.326 rot=0.086 fk=0.082]  t=167s
[full] ep  55/60  train[tot=0.908 pos=0.249 rot=0.099 fk=0.137]  val[tot=0.751 pos=0.084 rot=0.112 fk=0.084]  t=169s
[full] ep  56/60  train[tot=0.868 pos=0.215 rot=0.098 fk=0.127]  val[tot=0.754 pos=0.145 rot=0.095 fk=0.083]  t=171s
[full] ep  57/60  train[tot=0.781 pos=0.143 rot=0.106 fk=0.094]  val[tot=0.905 pos=0.281 rot=0.084 fk=0.143]  t=172s
[full] ep  58/60  train[tot=0.991 pos=0.319 rot=0.101 fk=0.131]  val[tot=0.757 pos=0.266 rot=0.060 fk=0.169]  t=174s
[full] ep  59/60  train[tot=0.765 pos=0.099 rot=0.111 fk=0.099]  val[tot=0.649 pos=0.241 rot=0.048 fk=0.143]  t=176s
[full] ep  60/60  train[tot=0.836 pos=0.191 rot=0.099 fk=0.120]  val[tot=0.689 pos=0.166 rot=0.080 fk=0.076]  t=178s

[full] DONE in 178s  saved to runs/full__seed1
