[opm_only] 2.12M params  train/val=[160/40]  T=90 J=77  lambdas={'pos': 1.0, 'rot': 5.0, 'root': 1.0, 'fk': 0.5}
[opm_only] ep  40/60  train[tot=1.025 pos=0.196 rot=0.128 fk=0.194]  val[tot=0.960 pos=0.169 rot=0.121 fk=0.142]  t=109s
[opm_only] ep  41/60  train[tot=0.849 pos=0.136 rot=0.115 fk=0.149]  val[tot=0.983 pos=0.309 rot=0.104 fk=0.144]  t=112s
[opm_only] ep  42/60  train[tot=1.120 pos=0.312 rot=0.116 fk=0.220]  val[tot=1.164 pos=0.330 rot=0.115 fk=0.209]  t=114s
[opm_only] ep  43/60  train[tot=0.845 pos=0.102 rot=0.124 fk=0.132]  val[tot=0.570 pos=0.108 rot=0.067 fk=0.139]  t=117s
[opm_only] ep  44/60  train[tot=1.085 pos=0.289 rot=0.115 fk=0.202]  val[tot=0.791 pos=0.086 rot=0.115 fk=0.132]  t=119s
[opm_only] ep  45/60  train[tot=0.938 pos=0.207 rot=0.119 fk=0.142]  val[tot=0.771 pos=0.077 rot=0.114 fk=0.122]  t=123s
[opm_only] ep  46/60  train[tot=0.933 pos=0.187 rot=0.115 fk=0.169]  val[tot=1.038 pos=0.267 rot=0.110 fk=0.192]  t=125s
[opm_only] ep  47/60  train[tot=1.020 pos=0.234 rot=0.119 fk=0.169]  val[tot=1.040 pos=0.283 rot=0.106 fk=0.198]  t=128s
[opm_only] ep  48/60  train[tot=0.917 pos=0.161 rot=0.119 fk=0.147]  val[tot=0.994 pos=0.251 rot=0.108 fk=0.198]  t=130s
[opm_only] ep  49/60  train[tot=0.743 pos=0.159 rot=0.091 fk=0.134]  val[tot=0.716 pos=0.207 rot=0.080 fk=0.127]  t=133s
[opm_only] ep  50/60  train[tot=1.011 pos=0.262 rot=0.112 fk=0.171]  val[tot=0.966 pos=0.243 rot=0.105 fk=0.186]  t=136s
[opm_only] ep  51/60  train[tot=1.006 pos=0.216 rot=0.122 fk=0.170]  val[tot=0.815 pos=0.157 rot=0.100 fk=0.122]  t=139s
[opm_only] ep  52/60  train[tot=0.925 pos=0.230 rot=0.104 fk=0.162]  val[tot=0.735 pos=0.178 rot=0.085 fk=0.120]  t=142s
[opm_only] ep  53/60  train[tot=0.960 pos=0.263 rot=0.103 fk=0.162]  val[tot=0.710 pos=0.085 rot=0.101 fk=0.110]  t=144s
[opm_only] ep  54/60  train[tot=0.835 pos=0.130 rot=0.112 fk=0.144]  val[tot=0.809 pos=0.160 rot=0.102 fk=0.116]  t=147s
[opm_only] ep  55/60  train[tot=0.869 pos=0.188 rot=0.103 fk=0.158]  val[tot=0.754 pos=0.085 rot=0.109 fk=0.114]  t=150s
[opm_only] ep  56/60  train[tot=0.941 pos=0.203 rot=0.111 fk=0.176]  val[tot=0.869 pos=0.145 rot=0.115 fk=0.114]  t=153s
[opm_only] ep  57/60  train[tot=0.798 pos=0.139 rot=0.107 fk=0.126]  val[tot=1.087 pos=0.329 rot=0.103 fk=0.195]  t=155s
[opm_only] ep  58/60  train[tot=0.941 pos=0.264 rot=0.102 fk=0.160]  val[tot=0.889 pos=0.351 rot=0.068 fk=0.208]  t=158s
[opm_only] ep  59/60  train[tot=0.897 pos=0.157 rot=0.119 fk=0.138]  val[tot=1.035 pos=0.304 rot=0.108 fk=0.187]  t=161s
[opm_only] ep  60/60  train[tot=0.959 pos=0.265 rot=0.103 fk=0.168]  val[tot=0.771 pos=0.168 rot=0.093 fk=0.117]  t=164s

[opm_only] DONE in 164s  saved to runs/opm_only__seed1
