[full] 2.18M params  train/val=[160/40]  T=90 J=77  lambdas={'pos': 1.0, 'rot': 5.0, 'root': 1.0, 'fk': 0.5}
[full] ep  36/60  train[tot=1.028 pos=0.131 rot=0.144 fk=0.170]  val[tot=1.088 pos=0.197 rot=0.142 fk=0.128]  t=114s
[full] ep  37/60  train[tot=1.112 pos=0.211 rot=0.140 fk=0.200]  val[tot=1.395 pos=0.361 rot=0.157 fk=0.178]  t=118s
[full] ep  38/60  train[tot=0.924 pos=0.065 rot=0.148 fk=0.112]  val[tot=1.345 pos=0.392 rot=0.122 fk=0.219]  t=121s
[full] ep  39/60  train[tot=1.103 pos=0.187 rot=0.148 fk=0.161]  val[tot=1.103 pos=0.150 rot=0.162 fk=0.107]  t=124s
[full] ep  40/60  train[tot=1.191 pos=0.199 rot=0.169 fk=0.144]  val[tot=1.395 pos=0.295 rot=0.170 fk=0.176]  t=127s
[full] ep  41/60  train[tot=0.969 pos=0.144 rot=0.132 fk=0.151]  val[tot=0.855 pos=0.116 rot=0.116 fk=0.119]  t=131s
[full] ep  42/60  train[tot=1.140 pos=0.257 rot=0.134 fk=0.182]  val[tot=0.897 pos=0.095 rot=0.133 fk=0.124]  t=134s
[full] ep  43/60  train[tot=0.985 pos=0.213 rot=0.123 fk=0.147]  val[tot=0.973 pos=0.221 rot=0.124 fk=0.106]  t=137s
[full] ep  44/60  train[tot=1.125 pos=0.196 rot=0.142 fk=0.204]  val[tot=0.838 pos=0.066 rot=0.125 fk=0.111]  t=141s
[full] ep  45/60  train[tot=0.968 pos=0.167 rot=0.125 fk=0.151]  val[tot=1.121 pos=0.261 rot=0.122 fk=0.194]  t=144s
[full] ep  46/60  train[tot=1.236 pos=0.321 rot=0.140 fk=0.187]  val[tot=0.781 pos=0.068 rot=0.114 fk=0.108]  t=147s
[full] ep  47/60  train[tot=1.001 pos=0.184 rot=0.126 fk=0.157]  val[tot=0.935 pos=0.190 rot=0.105 fk=0.153]  t=150s
[full] ep  48/60  train[tot=0.982 pos=0.189 rot=0.124 fk=0.148]  val[tot=1.242 pos=0.362 rot=0.110 fk=0.245]  t=153s
[full] ep  49/60  train[tot=0.884 pos=0.140 rot=0.118 fk=0.137]  val[tot=1.018 pos=0.248 rot=0.108 fk=0.174]  t=156s
[full] ep  50/60  train[tot=0.887 pos=0.149 rot=0.117 fk=0.135]  val[tot=0.820 pos=0.174 rot=0.086 fk=0.145]  t=159s
[full] ep  51/60  train[tot=1.090 pos=0.295 rot=0.115 fk=0.188]  val[tot=0.897 pos=0.173 rot=0.105 fk=0.139]  t=162s
[full] ep  52/60  train[tot=0.834 pos=0.100 rot=0.125 fk=0.102]  val[tot=1.168 pos=0.337 rot=0.105 fk=0.210]  t=165s
[full] ep  53/60  train[tot=1.020 pos=0.234 rot=0.124 fk=0.135]  val[tot=1.205 pos=0.371 rot=0.104 fk=0.228]  t=167s
[full] ep  54/60  train[tot=0.953 pos=0.210 rot=0.112 fk=0.154]  val[tot=0.947 pos=0.222 rot=0.107 fk=0.140]  t=169s
[full] ep  55/60  train[tot=1.052 pos=0.287 rot=0.112 fk=0.169]  val[tot=0.976 pos=0.229 rot=0.101 fk=0.168]  t=171s
[full] ep  56/60  train[tot=1.039 pos=0.269 rot=0.124 fk=0.130]  val[tot=1.016 pos=0.252 rot=0.106 fk=0.166]  t=173s
[full] ep  57/60  train[tot=0.787 pos=0.124 rot=0.110 fk=0.102]  val[tot=0.796 pos=0.071 rot=0.117 fk=0.095]  t=174s
[full] ep  58/60  train[tot=0.858 pos=0.161 rot=0.113 fk=0.115]  val[tot=1.019 pos=0.314 rot=0.096 fk=0.181]  t=176s
[full] ep  59/60  train[tot=0.796 pos=0.101 rot=0.113 fk=0.110]  val[tot=0.906 pos=0.170 rot=0.105 fk=0.143]  t=178s
[full] ep  60/60  train[tot=0.757 pos=0.059 rot=0.117 fk=0.097]  val[tot=1.038 pos=0.269 rot=0.105 fk=0.184]  t=180s

[full] DONE in 180s  saved to runs/full
